1493S	Sólo vi personas tristes, hombres abatidos, como si les faltaran fuerzas para levantar las copas y las tazas que tenían delante.	# Guy de Maupassant
1494S	Hay algo más triste que envejecer, y es seguir siendo niño.	# Cesare Pavese
1495S	La vejez empieza cuando se pierde la curiosidad.	# José Saramago
1496F	Hay gente que no tienen nada de su fortuna mas que el miedo a perderla.	# Antoine de Rivarol
1497H	Hacía mucho calor en la oficina y cuando salí al atardecer me sentí feliz caminando de vuelta lentamente a lo largo de los muelles.	# Albert Camus
1498S	El tiempo es más pesado que la más pesada carga que puede soportar el hombre.	# Juan Rulfo
1499LS	¡Qué triste es amarlo todo sin saber lo que se ama!	# Juan Ramón Jiménez
1500A	Mi madre... mi hermana... ¡Cómo las quería...! ¿Por qué las odio ahora? Sí, las odio con un odio físico. No puedo soportar su presencia.	# Fiodor Dostoievski
1501H	Las flores, los jardines, las fuentes, las sonrisas y la alegría de vivir.	# Jacques Prévert
1502L	El amor y el deseo son las alas del espíritu de las grandes hazañas.	# Goethe
1503H	Si alguien ama una flor, de la que hay un solo ejemplar en millones y millones de estrellas, eso es suficiente para hacerlo feliz cuando la mira.	# Antoine de Saint-Exupéry
1504A	También está escrito que hay que soportar pacientemente la calumnia y, sin dejarse turbar por ella, no detestar al calumniador.	# Fiodor Dostoievski
1505H	¡Cuán feliz soy ‑añadió, mirando a Villefort con gratitud‑, cuán feliz soy en haber dado con un hombre como vos, pues reconozco en efecto que el que ha escrito ese papel es un verdadero enemigo!	# Alexandre Dumas
1506S	La muerte de su padre que arrastró otras muertes y en cada una de ellas estaba siempre la imagen de la cara despedazada; roto un ojo, mirando vengativo el otro.	# Juan Rulfo
1507F	Varios tragos es la vida y un solo trago es la muerte.	# Miguel Hernández
1508S	Y el alma, de pie en la playa solitaria, los miraba. Y cuando desaparecieron en el mar, se marchó llorando a través de las marismas.	# Oscar Wilde
1509S	Las horas pasan lentamente como el desfile de un entierro.	# Guillaume Apollinaire
1510H	La felicidad puede existir sólo en la aceptación.	# George Orwell
1511S	‑Una sola cosa me entristece ‑‑dijo el mayor‑; y es tener que marcharme tan pronto de Paris.	# Alexandre Dumas
1512SH	Salí con el alma entristecida y gozosa a la vez.	# Alexandre Dumas
1513H	Conservaba para sí una alegría más pura, pero que sólo se traslucía en sus miradas.	# Alexandre Dumas
1514A	La población estaba cerrada con odio y con piedras.	# José Revueltas
1515L	El amor que nace súbitamente es el más difícil de extinguir.	# Jean de la Bruyère
1516H	La prueba más clara de sabiduría es una alegría continua.	# Michel de Montaigne
1517L	Cuántas veces, amor, te amé sin verte y tal vez sin recuerdo.	# Pablo Neruda
1518H	En cuanto el hombre abandona la envidia empieza a prepararse para entrar en el camino de la dicha.	# Wallace Stevens
1519H	Regresó a casa cansado, pero contento, porque su iniciativa había dado buenos frutos.	# Isabel Allende
1520L	Hay que ser infiel, pero nunca desleal.	# Gabriel García Márquez
1521A	La embriaguez de la cólera es más vergonzosa que la embriaguez del vino.	# Ignacio Manuel Altamirano
1522LS	Me atormenta tu amor, que no me sirve de puente porque un puente no se sostiene de un solo lado.	# Julio Cortazar
1523A	El Capitán estaba rojo de indignación y de vergüenza.	# Pedro A de Alarcon
1524LS	Hasta en el cáliz del mejor amor encontraréis amargura.	# Nietzsche
1525H	Ahora podía entrar en el mundo y reír y gritar con los mejores de entre ellos.	# Charles Dickens
1526F	El valor es aguantar el miedo un minuto más.	# G Patton
1527F	Con ayuda de una rueda puedo hacer bajar a la luna del cielo, y en un cristal puedo mostrarte la Muerte.	# Oscar Wilde
1528S	La duración de nuestras pasiones depende tan poco de nosotros como la duración de nuestra vida.	# François de La Rochefoucauld
1529F	Las brujas no existen sólo en lo sueños ni sólo en los cuentos de la infancia.	# Juan Manuel Torres Moreno
1530L	La amistad es mucho más trágica que el amor. Dura más.	# Oscar Wilde
1531A	Los cuervos arrancan los ojos a los muertos cuando ya no les hacen falta; pero los aduladores destruyen las almas de los vivos cegándoles los ojos.	# Epicteto de Frigia
1532H	Yo sabía muy bien que se alegraría al verme y, lo juro, incluso sin Versilov, habría ido a buscarle hoy mismo.	# Fiodor Dostoievski
1533A	Habla usted como si, realmente, tuviese corazón. Las mujeres como usted no tienen corazón. Se compran y se venden.	# Oscar Wilde
1534S	No se veía a nadie. Potreros silenciosos en el gris espeso del atardecer invernal. El murmullo lejano del mar y esa soledad del campo chileno.	# Isabel Allende
1535F	No creo en Dios, pero le tengo miedo.	# Gabriel García Márquez
1536H	Tengo muchas flores hermosas —se decía—, pero los niños son las flores más hermosas de todas.	# Oscar Wilde
1537F	Hasta ahora nunca sentía temor por nada.	# Guy de Maupassant
1538L	Las riñas de los amantes renuevan el amor.	# Terencio
1539L	El amor tiene fácil la entrada y difícil la salida.	# Lope de Vega
1540H	No son mis espinas las que me defienden, dice la rosa, es mi perfume.	# Paul Claudel
1541A	Lo mismo ocurrió en el colegio, donde los niños como Aliocha suelen atraerse la desconfianza, las burlas a incluso el odio de sus compañeros.	# Fiodor Dostoievski
1542LS	El amor materno quiere decir abnegación, altruismo, sacrificio. ¿Qué podría usted saber de todo eso?	# Oscar Wilde
1543L	Llegué a creer que la había perdido para siempre. Pero ahora no tengo ganas de volverla a perder.	# Juan Rulfo
1544H	De vez en cuando la escuchaba reírse, echando la cabeza hacia atrás, mostrando sus dientes blancos.	# Juan Manuel Torres Moreno
1545H	Le hizo una seña a su hijo y él también se acercó a mirar, entonces ella bajó la vista y se tapó la cara con las manos para ocultar su alegría.	# Isabel Allende
1546F	Mientras que aquí la mecánica aplastaba todo: mataban a uno discretamente, con un poco de vergüenza y mucho de precisión.	# Albert Camus
1547L	«Oh, el amor, el amor. El amor hace girar el mundo.»	# Lewis Carroll
1548L	Mi vida..., mi vida entera. Tómela usted; haga con ella lo que se le antoje...	# Oscar Wilde
1549A	-Me cruzaré de brazos y Comala se morirá de hambre.	# Juan Rulfo
1550LS	Soy yo quien tiene que perdonarle mi muerte, soy yo quien tiene que agradecerle el que me quite la vida, porque la vida me es insoportable separada del hombre que amo.	# Alexandre Dumas
1551H	Luego leí la carta en alta voz. Me escuchó fumando y asintiendo con la cabeza, y me pidió que la releyera. Quedó enteramente contento.	# Albert Camus
1552L	la vida del hombre siempre ha tomado el mismo camino, que también tomó Carlos Darnay, es decir, el que conduce al amor de una mujer.	# Charles Dickens
1553S	El mundo habrá acabado de joderse el día en que los hombres viajen en primera clase y la literatura en el vagón de carga.	# Gabriel García Márquez
1554F	Tal como lo vi, me obligó a cerrar involuntariamente los ojos de espanto. Mis párpados se apretaron como en un espasmo.	# Edgar Allan Poe
1555F	La gente se congregó en torno del vehículo y miraba al marqués y en los ojos de todos no se advertía más que ansiedad y temor, pero no cólera ni amenaza.	# Charles Dickens
1556F	En Marsella mucha gente dice que Arles es una ciudad de brujas.	# Juan Manuel Torres Moreno
1557F	Silenciosas mujeres, humeantes pebeteros, aire cargado de terror y deleite, calor, silencio, puñaladas, caricias...	# Pedro A de Alarcon
1558A	¡Nunca sigas impulsos compasivos!	# Pedro Bonifacio Palacios Almafuerte
1559A	¿Es usted un demonio? Soy un hombre. Y por lo tanto tengo dentro de mí todos los demonios.	# Gilbert Keith Chesterton
1560L	Nos profesaba un auténtico amor de madre, absoluto y destruc­tivo.	# Eduardo Mendoza
1561AL	Perdona estos momentos de odio que me inspiras, es que te amo con pasión, con delirio, con desesperación.	# George Sand
1562F	No. Loco no, Miguel. Debes estar muerto. Acuérdate que te dijeron que ese caballo te iba a matar algún día.	# Juan Rulfo
1563HS	Mientras hacía estas observaciones, sentía en el fondo de su corazón una alegría y un dolor tan profundos que no podía explicarse su estado de ánimo.	# Alexandre Dumas
1564S	Todo hombre se parece a su dolor.	# André Malraux
1565AL	-Adiós. No tengo tiempo - interrumpió Lisa, y vi de repente en su mirada furtiva tanto odio, que exclamé, espantado: -Lisa, cariño, ¿por qué...?	# Fiodor Dostoievski
1566F	Un solo movimiento de mi mano y nunca habría vuelto a emitir un grito o sonido. Pero me asusté y retrocedí.	# Charles Dickens
1567S	Es malo por nuestra parte estar tan alegres mientras que su alma vuela ahora en las tinieblas en una oscuridad sin fondo, con su pecado y su resentimiento...	# Fiodor Dostoievski
1568A	¡Pues bien! ¡Ya estoy harto de sus desdenes, de su incomprensión!	# Fiodor Dostoievski
1569L	Los infieles conocen los placeres del amor; los fieles conocen sus tragedias.	# Oscar Wilde
1570H	El éxito consiste en obtener lo que se desea. La felicidad, en disfrutar lo que se obtiene.	# Emerson
1571HSF	Resonó un grito terrible que resumía todos los ánimos: alegría, espanto, duelo, esperanza, expiación.	# Alexandre Dumas
1572F	Me da miedo ser yo misma...	# Oscar Wilde
1573F	El éxito es más peligroso que el fracaso, rompe en ondas en la amplia costa.	# Graham Greene
1574A	Las amenazas sólo son armas para el amenazado.	# Leonardo Da Vinci
1575A	Pégale, hazlo caer. Y él le pegó al niño, hasta hacerlo caer, llorando.	# Oscar Wilde
1576H	La Reina blanca sonrió alegremente de lo contenta que se puso y acarició a Alicia en la mejilla.	# Lewis Carrol
1577L	El amor, por definición, es un regalo no merecido.	# Milan Kundera
1578S	Y usted, si quiere, puede ver esa tristeza a la hora que quiera. El aire que allí sopla la revuelve, pero no se la lleva nunca.	# Juan Rulfo
1579F	La enfermedad —una enfermedad mortal— cayó sobre ella como el simún.	# Edgar Allan Poe
1580LS	Pasan los días pasan y pasan las semanas, ni aquellos tiempos idos ni los amores vuelven.	# Guillaume Apollinaire
1581A	Pasiones tanto más terrible y encarnizadas en el Mediodía de Francia, cuanto que al cabo de quinientos años, los odios religiosos venían a añadirse a los odios políticos.	# Alexandre Dumas
1582H	Hazles comprender que no tienen en el mundo otro deber que la alegría.	# Paul Claudel
1583L	El patriotismo no es más que amor, la amistad no es más que amor.	# José Martí
1584L	El amor es siempre amor, venga de donde venga. Un corazón que late con su acercamiento, un ojo que llora cuando se va, son cosas tan raras, tan dulces, tan preciosas que nunca deben ser despreciadas.	# Guy de Maupassant
1585H	Donde se quiere a los libros también se quiere a los hombres.	# Heinrich Heine
1586H	En ese sentido, siempre he sido dichoso, querido mío, toda mi vida.	# Fiodor Dostoievski
1587AS	Katharine había dejado de ser para él un penoso recuerdo, convirtiéndose en un recuerdo odioso.	# George Orwell
1588A	Aquel figón y su ruiseñor me resultaban ahora doblemente odiosos.	# Fiodor Dostoievski
1589S	Doña Teresa se echó también á llorar, al verse tan aplaudida y celebrada.	# Pedro A de Alarcon
1590S	Encaramándose a su alta habitación en una especie de pozo de viviendas de casas, se echó sin desnudarse en la descuidada cama y mojó la almohada con sus lágrimas.	# Charles Dickens
1591LF	La ciencia, la experiencia y la filosofía te han hecho ver las grandezas de la tierra en toda su repugnante vanidad, y he aquí que huyendo de la muerte, como lo hacías ayer, no huías sino del mundo, y que, clamando por un amor eterno, como lo haces hoy, clamas por la inmortalidad.	# Pedro A de Alarcon
1592F	Pero he aquí que la Muerte vino por tercera vez, y ésta más despiadada que las anteriores, a echar por tierra al porvenir de nuestro héroe.	# Pedro A de Alarcon
1593AL	Pues bien, lo juro sobre la cruz que durante unos segundos miré a Katia con un odio intenso, con ese odio que sólo por un cabello está separado del amor más ardiente.	# Fiodor Dostoievski
1594FH	Y cuando el cuerpo de Mademoiselle Fifi, llevado por soldados, precedido, rodeado, seguido por soldados que marchaban con el fusil cargado, salió del castillo de Uville, dirigiéndose al cementerio, la campana tocó por vez primera y en su fúnebre tañido había un aire alegre, como si la acariciase una mano amiga.	# Guy de Maupassant
1595F	Como que estaban asesinando a alguien. ¿No acaba usted de oír?	# Juan Rulfo
1596H	Ella y nosotros elevaremos eternamente nuestras lágrimas al cielo por vuestra felicidad.	# Fiodor Dostoievski
1597L	El amor no se manifiesta en el deseo de acostarse con alguien, sino en el deseo de dormir junto a alguien.	# Milan Kundera
1598LS	Este amor era casi dolor, esta voluptuosidad casi tortura, sobre todo cuando sentía posarse en su boca ardiente los labios de las estatuas, fríos y petrificados como los anillos de una serpiente.	# Alexandre Dumas
1599F	No hay paraíso o vida después de la muerte para los computadores que dejan de funcionar, ese es un cuento de hadas de gente que le tiene miedo a la oscuridad.	# Stephen Hawking
1600FA	La bebía con la misma avidez que una sanguijuela.	# Guy de Maupassant
1601A	En su segundo minuto, el odio llegó al frenesí. Los espectadores saltaban y gritaban enfurecidos tratando de apagar con sus gritos la perforante voz que salía de la pantalla.	# George Orwell
1602A	No quiero que exista ninguna virtud en ninguna parte. Quiero que todo el mundo esté corrompido hasta los huesos.	# George Orwell
1603H	La desesperación no consiste en estar cansado del sufrimiento, sino en estar cansado de la alegría.	# Gilbert Keith Chesterton
1604L	Y sin cesar, su alma le tentaba, susurrándole cosas terribles. Pero no consiguió vencerlo, tan grande era la fuerza de su amor.	# Oscar Wilde
1605L	Miraba caer las gotas iluminadas por los relámpagos, y cada vez que respiraba suspiraba, y cada vez que pensaba, pensaba en ti.	# Juan Rulfo
1606AHS	Odio la tristeza, es demasiado larga, mucho más larga que la alegría y la risa.	# Jules Renard
1607A	A menudo el odio se disfraza con una careta sonriente y la lengua se expresa en tono amistoso, mientras el corazón está lleno de hiel.	# Solón
1608S	El aspecto más triste de la vida actual es que la ciencia gana en conocimiento más rápidamente que la sociedad en sabiduría.	# Isaac Asimov
1609F	Era un bulto negro. Lo vi enorme. Parecía como de un difunto.	# Juan Manuel Torres Moreno
1610F	Depositamos nuestro lúgubre fardo sobre unos soportes en aquella región de horror, apartamos un poco la tapa del féretro, que no estaba aún atornillada, y miramos la cara del cadáver.	# Edgar Allan Poe
1611H	Un verdadero amigo es quien te toma de la mano y te toca el corazón.	# Gabriel García Márquez
1612S	¿De dónde vienen esas misteriosas influencias que trasforman nuestro bienestar en desaliento y nuestra confianza en angustia?	# Guy de Maupassant
1613LS	Pero no te preocupes, estoy segura que allá donde vas, alguien te espera, como tú me esperabas a mí.	# Laura Esquivel
1614HS	Una de las ventajas de no ser feliz es que se puede desear la felicidad.	# Miguel de Unamuno
1615A	No era eso to que me importaba; era que me había mirado con tanto odio cuando había entrado yo con la vecina; jamás había tenido él una mirada así.	# Fiodor Dostoievski
1616A	¡Por nada del mundo volveré a poner los pies en ese lugar! –se dijo Alicia, mientras se adentraba en el bosque–. ¡Es la merienda más estúpida a la que he asistido en toda mi vida!	# Lewis Carrol
1617L	Tengo la boca llena de ti, de tu boca. Tus labios apretados, duros como si mordieran oprimidos mis labios...	# Juan Rulfo
1618AF	Hoy el amor es muerte, y el hombre acecha al hombre.	# Miguel Hernández
1619S	La risa exige ante todo franqueza, pero ¿dónde encontrar franqueza entre los hombres?	# Fiodor Dostoievski
1620S	Nunca más serás capaz de amar, de amistad, de disfrutar de la vida, de reírte, de sentir curiosidad por algo, de tener valor, de ser un hombre íntegro... Estarás hueco.	# George Orwell
1621F	¿Quién podrá comprender mi abominable angustia?	# Guy de Maupassant
1622HA	Me parece que, de acuerdo con mi mala costumbre, me he permitido con ella una especie de alegría, una risita ligera, en una palabra, no he sido bastante cortante, seco y sombrío.	# Fiodor Dostoievski
1623S	Yo sé medir el desconsuelo, don Pedro. Y esa mujer lo cargaba por kilos.	# Juan Rulfo
1624A	Fue un mal hombre y no entrará al Reino de los Cielos. Dios me tomará a mal que interceda por él.	# Juan Rulfo
1625HS	Mis alegrías, sin hacerme ningún bien, hieren a otros.	# Jules Renard
1626S	No ha debido de morir muy alegremente, pues en su mundo no hay amigos más que cuando uno está bien.	# Alexandre Dumas
1627A	El cosmos es infinito y sin fronteras, y tampoco tiene límites su odio, y cada día, cada hora, puede alcanzarnos.	# Stanisław Lem
1628S	Sufrir sin quejarse es la única lección que debemos aprender en esta vida.	# Vincent Van Gogh
1629F	Y señaló un bulto macabro tendido en el suelo.	# Eduardo Mendoza
1630LS	Las mulas partieron a escape. El infeliz tendió los brazos hacia su adorada, sin tener ni aun tiempo para decirle ¡adiós!	# Pedro A de Alarcon
1631F	Su rostro tenía ya el sello de la muerte.	# Goethe
1632H	La alegría es una quemadura que no se puede saborear.	# Albert Camus
1633F	¡Qué sobresalto! ¡Misericordia! Retrocedí, como si un peligro espantoso me amenazara.	# Guy de Maupassant
1634AF	Intenta no ocupar tu vida en odiar y tener miedo.	# Stendhal
1635S	Cuando la muerte le arrebató prematuramente su joven esposa, lo arrojó todo tras ella: sus propiedades, su dinero y hasta sus queridas.	# JM Rilke
1636S	No se queja de nada; pero dicen que los muertos ya no se quejan. La señora está perdida para todos.	# Juan Rulfo
1637L	En lo sucesivo, usted permanecerá grabada siempre en mi memoria.	# Fiodor Dostoievski
1638LH	Cuando haces el amor gastas energías y después te sientes feliz y no te importa nada.	# George Orwell
1639LS	El problema del matrimonio es que se acaba todas las noches después de hacer el amor, y hay que volver a reconstruirlo todas las mañanas antes del desayuno.	# Gabriel García Márquez
1640H	Los ideales que iluminan mi camino y una y otra vez me han dado coraje para enfrentar la vida con alegría han sido: la amabilidad, la belleza y la verdad.	# Albert Einstein
1641L	No hay nada en el mundo como el amor de una mujer casada. Es algo de lo que ningún marido se dará cuenta.	# Oscar Wilde
1642LS	No me cabe duda de que hay unos ojos que se mueren por verte. Así que marcha en paz. Aquí sólo dejas buenos recuerdos.	# Laura Esquivel
1643A	—¡Levanta la luz! —gritó enojado al carcelero.— Mira con cuidado entre las astillas, Jaime. Toma, ahí va mi cuchillo —dijo entregándoselo.— Abre ese jergón y busca entre la paja. ¡Levanta la luz, tú!	# Charles Dickens
1644H	Los más generosos acostumbran a ser los más humildes.	# René Descartes
1645L	Yo la quiero a usted..., la quiero como no he querido nunca nada en el mundo. ¡Desde el momento en que la conocí a usted, la he querido ciegamente, locamente!	# Oscar Wilde
1646FL	El que no ama ya está muerto.	# Arthur Schopenhaue
1647A	No puedo perdonarle que siga viviendo. No debía haber nacido nunca.	# Juan Rulfo
1648A	La diferencia engendra odio.	# Stendhal
1649A	El pueblo es un rebaño de imbéciles, a veces tonto y paciente, y otras, feroz y rebelde.	# Guy de Maupassant
1650F	Aunque ya traía retrasado el miedo. Se me había venido juntando, hasta que ya no pude soportarlo.	# Juan Rulfo
1651A	¡Cómo odio este rumor de follaje en las noches de tormenta! Es verdaderamente desagradable.	# Fiodor Dostoievski
1652H	La mayoría de las personas son tan felices como ellas mismas deciden ser.	# Abraham Lincoln
1653F	¡Cómo saboreaba esta paz tan deseada! ¡No tener miedo!	# Agatha Christie
1654S	No puede ser que estemos aquí para no poder ser.	# Julio Cortazar
1655F	Me di cuenta a poco de andar que el frío salía de mí, de mi propia sangre. Entonces reconocí que estaba asustado.	# Juan Rulfo
1656L	Debo decir que confío plenamente en la casualidad que hizo que nos conociéramos. Nunca te olvidaré y si lo intento, estoy seguro de que no lo lograría.	# Julio Cortazar
1657H	No sé hablar de la felicidad, pero eso no quiere decir que no la haya tenido.	# Julio Cortazar
1658F	Pero, camino de mi casa, una inquietud angustiosa me sobrecogió.	# Guy de Maupassant
1659LS	Sstá enamorado de una linda muchacha llamada Mercedes; pero desgraciadamente, a lo que creo, la muchacha ama por su parte al segundo de El Faraón.	# Alexandre Duma
1660L	No te irás a ninguna parte porque nunca encontrarás quien te quiera como yo.	# Juan Rulfo
1661LS	Apenas nos conocíamos y ya la vida estaba planeando separarnos.	# Julio Cortazar
1662A	‑¡Oh!, sí ‑dijo Danglars dirigiéndole una aviesa mirada en la que se reflejaba un odio reconcentrado‑; parece que este joven todo lo sabe.	# Alexandre Dumas
1663F	El miedo a la muerte hace amar al trabajo, que es toda la vida.	# Jules Renard
1664A	¡Me vuelve loco el que no me lleve usted nunca la contraria, ni se incomode al oírme decir disparates!	# Pedro A de Alarcon
1665A	Odiaba al Partido y lo decía con las más terribles palabrotas.	# George Orwell
1666F	Lo asustó la sospecha tardía de que es la vida, más que la muerte, la que no tiene límites.	# Gabriel García Márquez
1667A	He olvidado completamente a mi madre; el odio, un odio sordo contra todo, ha penetrado ya en mi corazón, lo ha impregnado completamente; en vano cepillo como antes los trajes de Tuchard, lo detesto ahora con todas mis fuerzas y cada día más.	# Fiodor Dostoievski
1668L	El arte nos atrae solamente cuando revela en nosotros secretos.	# Jean Luc Goddard
1669H	Sueño mis pinturas y luego pinto un sueño.	# Vincent Van Gogh
1670F	Sabemos que llegan aquí predispuestas a asustarse y contagiarse el miedo unas a otras.	# Charles Dickens
1671L	Amor es el intercambio de dos fantasías y el contacto de dos egoísmos.	# Paul Auguez
1672F	Pusimos el cuerpo en el féretro, y entre los dos lo transportamos a su lugar de reposo.	# Edgar Allan Poe
1673LA	Comenzó entonces aquella serie de días, cada uno de los cuales me traía un nuevo insulto suyo, insulto que recibía casi con alegría, pues, aparte de que era la prueba de que me seguía queriendo, me parecía que cuanto más me persiguiera más me engrandecería a sus ojos.	# Alexandre Dumas
1674H	Sólo hay una fuerza motriz: el deseo.	# Aristóteles
1675L	No consigo dormir. Tengo una mujer atravesada entre los párpados. Si pudiera, le diría que se vaya; pero tengo una mujer atravesada en la garganta.	# Eduardo Galeano
1676A	Pero esto no se alteraba, este odio venía de lo más lejano y lo más bárbaro. Era el odio de Dios.	# José Revueltas
1677AH	Pensé en lo que usted me había enseñado: que nunca hay que odiar a nadie.	# Juan Rulfo
1678LS	Pero no puedo creer que mi marido me sea infiel.	# Oscar Wilde
1679H	No ves que la gente está celosa de la felicidad que te doy.	# Albert Camus
1680S	Gentes así ríen y están dispuestas a reír, pero uno jamás se siente alegre en su compañía.	# Fiodor Dostoievski
1681HL	¡Es usted la más adorable de las mujeres!	# Oscar Wilde
1682S	Con la tristeza se puede llegar lejos si uno va solo.	# Mario Benedetti
1683F	Vive de manera que puedas mirar fijamente a los ojos de cualquiera y mandarlo al diablo.	# Henry Louis Mencken
1684H	Aquella idea me animaba y, a pesar de la turbación que sentía por muchas razones, me alegraba.	# Fiodor Dostoievski
1685A	El mundo es un hermoso lugar, vale la pena defenderlo y detesto dejarlo.	# Ernest Hemingway
1686F	Sobre todo, temo los extravíos de mi razón, que se confunde y desfallece acosada por una indescifrable y tenue angustia.	# Guy de Maupassant
1687AS	—Ahora ella estará en su casa, llorando, en la hora de la muerte de su marido. Sentirá odio hacia sus enemigos y maldecirá la justicia de la República.	# Charles Dickens
1688F	Contagioso es el miedo, el temor constante a no encontrar a alguien que nos acompañe hasta el final de nuestros días.	# Paulo Coelho
1689A	—Todavía con tu ciudadano Lorin: debes odiar mucho a este hombre.	# Alexandre Dumas
1690F	Todo vive y se macera en sí mismo. La naturaleza es muerte.	# Cesare Pavese
1691LS	Tristes hombres si no mueren de amores.	# Miguel Hernández
1692H	Si el insomnio de un músico le hace crear hermosas obras, es un hermoso insomnio.	# Antoine de Saint-Exupéry
1693H	Hemos sido llamados al concierto de este mundo para tocar de la mejor manera posible nuestro instrumento.	# R Tagore
1694HF	Cada victoria era una conmoción de alegría, cada derrota una sacudida de terror.	# Alexandre Dumas
1695A	Estoy sencillamente loco. Por otra parte, su cólera me importaría muy poco.	# Fiodor Dostoievski
1696F	¡No me hubiera reído poco si alguien me pronosticara que una do­lencia de miedo inverosímil, estúpido y terrible me sobrecogería con el tiempo!	# Guy de Maupassant
1697FL	Y no sólo al amor el miedo expulsa; también a la inteligencia, la bondad, todo pensamiento de belleza y verdad, y sólo queda la desesperación muda; y al final, el miedo llega a expulsar del hombre la humanidad misma.	# Aldous Huxley
1698F	Los muertos gobiernan a los vivos.	# Auguste Comte
1699S	El hombre desdichado busca un consuelo en la amalgama de su pena con la pena de otro.	# Milan Kundera
1700A	La amistad es la única cura para el odio, la única garantía de la paz.	# Buda
1701A	El odio es un grave peso que hunde el corazón en lo más hondo del pecho y se fija como una piedra sepulcral sobre todas las alegrías.	# Goethe
1702L	Querido doctor Manette, amo profundamente a vuestra hija, la amo con toda mi alma, desinteresadamente.	# Charles Dickens
1703A	—Te odio —se limitó a decirme.	# Eduardo Mendoza
1704S	y el joven Pescador vio tendido a sus pies el cuerpo de la sirenita. La sirenita estaba muerta a sus pies.	# Oscar Wilde
1705F	Dominado por una intensa sensación de horror, inexplicable e insufrible me vestí de prisa y procuré, andando a grandes pasos por la habitación, salir del estado lamentable en que estaba sumido.	# Edgar Allan Poe
1706L	Una mujer se entrega sólo a su primer amor: a todos los demás, los retira.	# Antoine de Rivarol
1707F	En cuanto entro, doy dos vueltas a la llave y corro los cerrojos; tengo miedo... ¿de qué?...	# Guy de Maupassant
1708H	Me alegraba de avanzar así; me gustaba mirar el precipicio. El peligro estaba allí, y eso me alegraba.	# Fiodor Dostoievski
1709HF	Me río solamente porque emplea usted palabras tan aterradoras...	# Fiodor Dostoievski
1710S	En realidad, la desgracia había alcanzado a todos, pues todos eran pobres.	# Albert Camus
1711H	Me dio una palmadita cariñosa en la mejilla y aprovechó un descuido de los demás para decirme que estaba contento de verme, me había echado de menos.	# Isabel Allende
1712H	-Le deseo toda clase de felicidades, Kraft - dije poniendo el pie en el rellano.	# Fiodor Dostoievski
1713LS	¡Si usted supiera lo fácilmente que se mata el amor!	# Oscar Wilde
1714L	Nadie tiene dominio sobre el amor, pero el amor domina todas las cosas.	# Jean de la Fontaine
1715H	Por primera vez desde que yo podía recordar la Madrina parecía contenta.	# Isabel Allende
1716A	Como el odio, la locura, el delirio tienen efectos duraderos, no podía ver por qué la lucidez, la justicia, la benevolencia no tendrían los suyos.	# Margueritte Yourcenar
1717H	El fracaso fortifica a los fuertes.	# Antoine de Saint-Exupéry
1718L	Los celosos son los primeros que perdonan, todas las mujeres lo saben.	# Fiodor Dostoievski
1719AL	Una vez más hoy me pregunto: "¿La amo?", y una vez más no séqué contestarme. O más bien por centésima vez me he contestado que la odiaba.	# Fiodor Dostoievski
1720AF	No volverá nunca al colegio. Se enfrenta con todos los alumnos, a todos los desafía. Está desesperado. Su corazón arde de odio. Temo por él.	# Fiodor Dostoievski
1721H	En la felicidad de los demás, yo busco mi felicidad.	# Pierre Corneille
1722A	Siempre ha sido una puñetera guerra tras otra y de sobras sabemos que las noticias de guerra son todas una pura mentira.	# George Orwell
1723F	¿Quién eres tú, mi pequeño niñito? —preguntó el Gigante, y un extraño temor lo invadió, y cayó de rodillas ante el pequeño.	# Oscar Wilde
1724F	Notaba perfectamente que, a pesar de mis esfuerzos, un terror profundo se había apoderado de aquella gente.	# Guy de Maupassant
1725A	Cuando odiamos a alguien, odiamos en su imagen algo que está dentro de nosotros.	# Hermann Hesse
1726L	Sólo se ama lo que no se posee totalmente.	# Marcel Proust
1727L	Amor y deseo son dos cosas diferentes; que no todo lo que se ama se desea, ni todo lo que se desea se ama.	# Miguel de Cervantes
1728F	Temblando de miedo, pero apurado en vista de que la noche se venía encima, Juancho echó a correr por el sendero, con el bolsón golpeándole las piernas y el poncho medio enredado.	# Isabel Allende
1729S	Por esta razón al domingo siguiente el peón caminero no sintió ninguna alegría al ver que había de acompañarlo la señora Defarge.	# Charles Dickens
1730F	La sospecha es espantosa, pero es más espantoso el destino.	# Edgar Allan Poe
1731L	¿Qué tan gran cosa es esa amada tuya, para que quieras volver con ella? Hay muchas mujeres en el mundo que son mucho más hermosas.	# Oscar Wilde
1732S	Lloraba con pequeños gritos, regularmente; me parecía que no se detendría jamás. Los demás parecían no oírla.	# Albert Camus
1733L	La única fuerza y la única verdad que hay en esta vida es el amor.	# José Martí
1734S	—Toma —dijo su hermano rozando con sus labios los de ella — ¿Estás contenta ahora? Ella no contestó, pues seguía llorando.	# Charles Dickens
1735H	Amar la lectura es trocar horas de hastío por horas de inefable y deliciosa compañía.	# John F Kennedy
1736F	Cuando se tiene miedo y aún no se escucha el latido de la esperanza, el crimen empieza a decorar el alma.	# Camilo José Cela
1737F	No conocemos nada tan angustioso en la Tierra, no podemos imaginar nada tan horrible en los dominios del más profundo Infierno.	# Edgar Allan Poe
